   1.669499       1.694740       1.718682       1.741344       1.762749    
   1.782921       1.801886       1.819665       1.836282       1.851760    
   1.867279       1.881500       1.894295       1.905894       1.916382    
   1.925939       1.934625       1.942160       1.948724       1.954415    
   1.959805       1.968054       1.970791       1.970917       1.970319    
   1.967299       1.962715       1.955937       1.948189       1.940442    
   1.932012       1.922738       1.912547       1.901391       1.889239    
   1.876062       1.861830       1.846507       1.830034       1.812258    
   1.792848       1.773791       1.753666       1.733188       1.711512    
   1.688511       1.664387       1.639413       1.613855       1.584720    
   1.554185       1.522209       1.488744       1.453735       1.417123    
   1.378837       1.338808       1.296955       1.253190       1.207262    
   1.159942       1.111497       1.062324       1.014493      0.9746211    
  0.9776302      0.9541301      0.6460454      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3592428      0.8374316      0.9598962      0.9501438       1.000613    
   1.058268       1.115746       1.171143       1.223933       1.274032    
   1.321514       1.366504       1.409135       1.449542       1.487844    
   1.524154       1.558569       1.588444       1.616640       1.644174    
   1.670494       1.695503       1.719187       1.741556       1.762632    
   1.782441       1.801010       1.818365       1.834534       1.849543    
   1.863420       1.876191       1.889538       1.900933       1.911468    
   1.920617       1.928663       1.935677       1.941708       1.947912    
   1.954178       1.960494       1.962498       1.961870       1.959484    
   1.956045       1.951500       1.943116       1.936031       1.928319    
   1.919800       1.910401       1.900083       1.888820       1.876592    
   1.863384       1.849179       1.833958       1.817700       1.800367    
   1.781888       1.762616       1.742456       1.721923       1.700269    
   1.677539       1.653775       1.629070       1.603969       1.576842    
   1.547414       1.516685       1.484615       1.451158       1.416263    
   1.379868       1.341899       1.302230       1.260671       1.218277    
   1.174347       1.129065       1.082912       1.037104      0.9949731    
  0.9682097       1.102525      0.8681907      0.5370784      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.7518352      0.9814745      0.9323426      0.9842798    
   1.044609       1.104536       1.161996       1.216488       1.267978    
   1.316584       1.362470       1.405803       1.446741       1.485427    
   1.521989       1.556541       1.589182       1.616556       1.642837    
   1.668433       1.692834       1.715941       1.737737       1.758235    
   1.777455       1.795425       1.812174       1.827732       1.842129    
   1.855395       1.867563       1.879017       1.890209       1.900308    
   1.908952       1.916320       1.923568       1.929621       1.934951    
   1.943778       1.946833       1.946839       1.945997       1.943775    
   1.940088       1.932803       1.925963       1.918735       1.911000    
   1.902422       1.892965       1.882609       1.871341       1.859150    
   1.846027       1.831966       1.816954       1.800983       1.784634    
   1.767266       1.748605       1.728702       1.706874       1.685693    
   1.663536       1.640419       1.616387       1.591603       1.566571    
   1.538393       1.509041       1.478481       1.446669       1.413554    
   1.379053       1.342768       1.305818       1.267605       1.228001    
   1.187041       1.144845       1.101714       1.058354       1.016496    
  0.9809730      0.9709917       1.041588      0.8065884      0.4621158    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.7067377      0.9735431      0.9169705      0.9722237    
   1.035076       1.096869       1.155714       1.211228       1.263457    
   1.312576       1.358788       1.402292       1.443267       1.481878    
   1.518266       1.552558       1.584867       1.615290       1.639461    
   1.663549       1.686910       1.709113       1.730066       1.749751    
   1.768180       1.785375       1.801364       1.816177       1.829846    
   1.842724       1.854329       1.864781       1.874127       1.882229    
   1.891839       1.899321       1.905400       1.912014       1.917900    
   1.925879       1.926693       1.926756       1.925561       1.922883    
   1.916526       1.910777       1.904310       1.896865       1.889130    
   1.880555       1.871123       1.860826       1.849659       1.837617    
   1.824696       1.810894       1.796792       1.781761       1.765594    
   1.748424       1.730272       1.711129       1.690951       1.669576    
   1.646950       1.624658       1.601507       1.577575       1.553392    
   1.527275       1.499360       1.470341       1.440165       1.408684    
   1.376018       1.342726       1.308240       1.272539       1.235615    
   1.197488       1.158234       1.118038       1.077314       1.036990    
  0.9993113      0.9707339      0.9811310      0.9967924      0.7657157    
  0.4205793      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.7139598      0.9146534      0.9056081      0.9656146    
   1.030493       1.093336       1.152723       1.208462       1.260696    
   1.309656       1.355583       1.398698       1.439202       1.477271    
   1.513060       1.546704       1.578324       1.608024       1.635900    
   1.656197       1.677981       1.698966       1.718837       1.737518    
   1.754996       1.771281       1.786396       1.800643       1.813665    
   1.825479       1.836150       1.845601       1.854594       1.862505    
   1.869014       1.877056       1.883463       1.888151       1.893895    
   1.902341       1.902709       1.901930       1.900687       1.895267    
   1.890443       1.885005       1.878710       1.871174       1.863494    
   1.854998       1.845680       1.835539       1.824573       1.812783    
   1.800766       1.787837       1.773871       1.758989       1.743221    
   1.726581       1.709067       1.690678       1.671398       1.651200    
   1.630013       1.607399       1.584740       1.561830       1.538368    
   1.514275       1.487773       1.460189       1.431342       1.402202    
   1.372051       1.340864       1.308621       1.275303       1.240901    
   1.205427       1.168927       1.131512       1.093429       1.055195    
   1.017943      0.9843994      0.9626573      0.9979787      0.9638755    
  0.7399194      0.4051042      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.7714512      0.8699193      0.9006861      0.9651867    
   1.031124       1.094004       1.152997       1.208120       1.259608    
   1.307740       1.352780       1.394968       1.434516       1.471607    
   1.506404       1.539047       1.569661       1.598354       1.625225    
   1.647031       1.666307       1.685803       1.704423       1.721973    
   1.738399       1.753887       1.768288       1.781425       1.793393    
   1.804170       1.814195       1.823352       1.831058       1.838777    
   1.845197       1.850096       1.855144       1.860739       1.866003    
   1.871501       1.875014       1.873918       1.870272       1.865910    
   1.861448       1.856179       1.850037       1.842887       1.834948    
   1.826609       1.817490       1.807591       1.797538       1.786559    
   1.774621       1.761831       1.748222       1.733809       1.718599    
   1.702596       1.685799       1.668209       1.649816       1.630613    
   1.610580       1.589678       1.567787       1.544627       1.522186    
   1.499580       1.474047       1.448442       1.421968       1.394607    
   1.366339       1.337147       1.307012       1.275917       1.243856    
   1.210831       1.176869       1.142038       1.106488       1.070515    
   1.034731       1.000450      0.9708495      0.9556610       1.026724    
  0.9382816      0.7228730      0.4039056      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3748623      0.8649824      0.8497990      0.9037123      0.9708724    
   1.036561       1.098393       1.156068       1.209778       1.259826    
   1.306519       1.350135       1.390921       1.429091       1.464832    
   1.498306       1.529654       1.559002       1.586460       1.612127    
   1.636089       1.652070       1.669917       1.687221       1.703597    
   1.719330       1.733698       1.746904       1.758939       1.769936    
   1.780410       1.789428       1.797991       1.805527       1.811676    
   1.816877       1.821736       1.825867       1.829734       1.834662    
   1.838477       1.844493       1.841435       1.838131       1.834467    
   1.830220       1.825119       1.819161       1.812289       1.804355    
   1.796247       1.788055       1.778906       1.768861       1.758016    
   1.746402       1.734035       1.720926       1.707081       1.692505    
   1.677200       1.661166       1.644402       1.626905       1.608668    
   1.589683       1.569932       1.549384       1.527961       1.504965    
   1.483558       1.460245       1.436158       1.411282       1.385604    
   1.359108       1.331777       1.303597       1.274553       1.244638    
   1.213849       1.182202       1.149738       1.116545       1.082803    
   1.048860       1.015412      0.9839499      0.9580898      0.9493430    
   1.083269      0.9158167      0.7087703      0.4055927      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6032445      0.8575885      0.8496448      0.9142795      0.9817140    
   1.045809       1.105597       1.161147       1.212766       1.260795    
   1.305549       1.347306       1.386312       1.422775       1.456875    
   1.488774       1.518610       1.546504       1.572565       1.596890    
   1.619566       1.635337       1.651597       1.667983       1.683357    
   1.697662       1.710860       1.722786       1.734535       1.744798    
   1.754293       1.763004       1.770366       1.776475       1.782301    
   1.787311       1.791543       1.795039       1.798417       1.800905    
   1.804019       1.804954       1.807914       1.804422       1.801568    
   1.797544       1.792650       1.786920       1.780338       1.773232    
   1.765813       1.757552       1.748529       1.738777       1.728312    
   1.717146       1.705288       1.692744       1.679520       1.665617    
   1.651039       1.635784       1.619853       1.603240       1.585936    
   1.567928       1.549177       1.529478       1.509458       1.489097    
   1.468780       1.445631       1.422979       1.399606       1.375501    
   1.350649       1.325038       1.298653       1.271482       1.243517    
   1.214754       1.185198       1.154874       1.123838       1.092197    
   1.060161       1.028125      0.9968761      0.9680892      0.9458846    
  0.9440305       1.055025      0.8929141      0.6927800      0.4013970    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2131655    
  0.7953782      0.8088037      0.8628616      0.9305054      0.9961413    
   1.057524       1.114480       1.167288       1.216312       1.261896    
   1.304349       1.343939       1.380898       1.415425       1.447693    
   1.477853       1.506038       1.532365       1.556937       1.579848    
   1.601181       1.616439       1.631651       1.646638       1.660787    
   1.673822       1.686462       1.697924       1.708336       1.718248    
   1.726810       1.733939       1.740827       1.746872       1.752099    
   1.756534       1.760206       1.763146       1.766073       1.767863    
   1.767461       1.767920       1.768283       1.770681       1.767917    
   1.764176       1.759540       1.754816       1.748922       1.742000    
   1.734287       1.726287       1.717604       1.708252       1.698241    
   1.687579       1.676272       1.664326       1.651744       1.638529    
   1.624681       1.610197       1.595073       1.579296       1.562832    
   1.545516       1.527806       1.509836       1.491291       1.472239    
   1.453381       1.432079       1.409256       1.387281       1.364630    
   1.341291       1.317253       1.292504       1.267032       1.240828    
   1.213886       1.186207       1.157804       1.128711       1.098997    
   1.068790       1.038331       1.008069      0.9788952      0.9527146    
  0.9343176      0.9409401       1.024830      0.8666308      0.6709848    
  0.3845329      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6065439    
  0.7973734      0.8179032      0.8836340      0.9499812       1.012393    
   1.070297       1.123901       1.173572       1.219680       1.262557    
   1.302491       1.339733       1.374495       1.406963       1.437298    
   1.465640       1.492115       1.516830       1.539885       1.561366    
   1.581758       1.595564       1.609702       1.623537       1.636832    
   1.649424       1.660728       1.671801       1.681535       1.689913    
   1.697701       1.704827       1.711123       1.716613       1.721317    
   1.725258       1.728459       1.731304       1.733511       1.733437    
   1.732953       1.732140       1.731636       1.730996       1.730956    
   1.731559       1.727574       1.722671       1.716934       1.710347    
   1.702779       1.695135       1.686855       1.677949       1.668427    
   1.658294       1.647556       1.636217       1.624277       1.611737    
   1.598594       1.584836       1.570432       1.555226       1.539630    
   1.523826       1.507468       1.490566       1.473147       1.455294    
   1.437553       1.417664       1.397021       1.375313       1.353327    
   1.331370       1.308762       1.285493       1.261551       1.236926    
   1.211613       1.185608       1.158917       1.131562       1.103583    
   1.075065       1.046160       1.017144      0.9885374      0.9613645    
  0.9378553      0.9238275      0.9429925      0.9906260      0.8344185    
  0.6399127      0.3479979      0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3963288      0.8389055    
  0.7805293      0.8414441      0.9076048      0.9704784       1.028877    
   1.082893       1.132883       1.179227       1.222276       1.262335    
   1.299665       1.334492       1.367011       1.397389       1.425774    
   1.452295       1.477065       1.500185       1.522063       1.542318    
   1.561022       1.573111       1.586246       1.599898       1.612261    
   1.624152       1.635010       1.644699       1.653321       1.661532    
   1.668914       1.675488       1.681271       1.686286       1.690551    
   1.694087       1.696914       1.699592       1.700090       1.700036    
   1.699600       1.698578       1.696584       1.696514       1.695705    
   1.694878       1.694499       1.690869       1.685446       1.679242    
   1.671929       1.664682       1.656835       1.648398       1.639378    
   1.629779       1.619606       1.608859       1.597535       1.585625    
   1.573099       1.559792       1.546154       1.532318       1.517958    
   1.503076       1.487680       1.471782       1.455416       1.438700    
   1.421863       1.403177       1.383841       1.363797       1.342839    
   1.321209       1.299893       1.277954       1.255383       1.232169    
   1.208304       1.183783       1.158609       1.132792       1.106359    
   1.079364       1.051908       1.024171      0.9964797      0.9694467    
  0.9442943      0.9237533      0.9154095      0.9589722      0.9504699    
  0.7937884      0.5958233      0.2795650      0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7232601      0.7519677    
  0.8039403      0.8690123      0.9318048      0.9902794       1.044361    
   1.094372       1.140700       1.183703       1.223695       1.260950    
   1.295699       1.328144       1.358458       1.386790       1.413275    
   1.438029       1.461155       1.483183       1.503407       1.522125    
   1.539344       1.550240       1.563250       1.575790       1.587680    
   1.598506       1.608073       1.617348       1.625805       1.633460    
   1.640329       1.646430       1.651783       1.656406       1.660318    
   1.663536       1.666079       1.667449       1.667960       1.668052    
   1.667751       1.667245       1.665539       1.663857       1.662605    
   1.661421       1.659226       1.656588       1.655016       1.649217    
   1.642568       1.635386       1.627983       1.620017       1.611493    
   1.602414       1.592777       1.582575       1.571776       1.560189    
   1.548385       1.536354       1.523823       1.510794       1.497270    
   1.483257       1.468763       1.453804       1.438429       1.422839    
   1.406669       1.389054       1.370842       1.352005       1.332487    
   1.312113       1.290949       1.270201       1.248850       1.226888    
   1.204304       1.181094       1.157254       1.132790       1.107719    
   1.082076       1.055931       1.029404       1.002716      0.9762619    
  0.9507927      0.9278386      0.9109809      0.9112753       1.037249    
  0.9022776      0.7418398      0.5334670      0.1301846      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.6157538      0.7344482      0.7708785    
  0.8339739      0.8962026      0.9543903       1.008240       1.058027    
   1.104128       1.146905       1.186680       1.223728       1.258288    
   1.290561       1.320727       1.348938       1.375327       1.400013    
   1.423416       1.445188       1.465372       1.484067       1.501429    
   1.515151       1.527626       1.540035       1.551837       1.562604    
   1.572625       1.582128       1.590842       1.598781       1.605960    
   1.612395       1.618104       1.623106       1.627417       1.631055    
   1.634037       1.635526       1.636815       1.637838       1.638482    
   1.638250       1.637221       1.635493       1.633716       1.631435    
   1.630184       1.628137       1.625164       1.621618       1.617784    
   1.614518       1.607595       1.600630       1.593119       1.585063    
   1.576454       1.567258       1.557210       1.547174       1.536810    
   1.525966       1.514643       1.502846       1.490575       1.477837    
   1.464636       1.450984       1.436905       1.422472       1.408359    
   1.392251       1.375596       1.358380       1.340582       1.322172    
   1.303096       1.283167       1.262514       1.242244       1.221386    
   1.199929       1.177866       1.155192       1.131910       1.108027    
   1.083568       1.058580       1.033151       1.007433      0.9817028    
  0.9564592      0.9326711      0.9123892      0.9007853      0.9174070    
  0.9826872      0.8434238      0.6744515      0.4430222      0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.5141796      0.7353595      0.7418528      0.8021071    
  0.8633627      0.9209659      0.9743485       1.023718       1.069433    
   1.111852       1.151297       1.188044       1.222334       1.254372    
   1.284334       1.312375       1.338629       1.363214       1.386666    
   1.408332       1.428463       1.447081       1.464814       1.481222    
   1.492974       1.505218       1.516941       1.527706       1.538195    
   1.547930       1.556910       1.565143       1.572641       1.579422    
   1.585501       1.590895       1.595620       1.599694       1.603131    
   1.604967       1.607105       1.608982       1.609991       1.610313    
   1.609960       1.608780       1.607241       1.605493       1.603254    
   1.600705       1.599369       1.596619       1.593087       1.588946    
   1.584267       1.579064       1.575005       1.567899       1.560207    
   1.551566       1.543228       1.534419       1.525144       1.515406    
   1.505208       1.494553       1.483444       1.471883       1.459877    
   1.447432       1.434566       1.421317       1.407826       1.394108    
   1.378839       1.363045       1.346712       1.329827       1.312367    
   1.294300       1.275562       1.255912       1.235819       1.215928    
   1.195454       1.174390       1.152727       1.130465       1.107608    
   1.084171       1.060188       1.035723       1.010890      0.9858875    
  0.9610756      0.9371250      0.9153693      0.8988276      0.8961741    
  0.9652283      0.9176276      0.7701080      0.5845720      0.2967275    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4142602      0.7916614      0.7164472      0.7729501      0.8328907    
  0.8896868      0.9424325      0.9912495       1.036471       1.078444    
   1.117486       1.153875       1.187849       1.219612       1.249340    
   1.277187       1.303287       1.327920       1.351205       1.372780    
   1.392849       1.411501       1.429375       1.446138       1.461430    
   1.471686       1.483211       1.494321       1.505002       1.514973    
   1.524224       1.532758       1.540585       1.547720       1.554177    
   1.559972       1.565120       1.569638       1.573541       1.576454    
   1.578657       1.581066       1.582682       1.583609       1.583899    
   1.583534       1.582176       1.581011       1.579361       1.577234    
   1.574638       1.572222       1.570461       1.567191       1.563203    
   1.558567       1.552969       1.547627       1.541775       1.537130    
   1.529787       1.521985       1.513731       1.505028       1.495879    
   1.486288       1.476258       1.465790       1.454891       1.443565    
   1.431826       1.419697       1.407249       1.395153       1.381135    
   1.366617       1.351590       1.336042       1.319958       1.303324    
   1.286113       1.268289       1.249770       1.229964       1.210741    
   1.191117       1.170911       1.150115       1.128724       1.106741    
   1.084172       1.061045       1.037405       1.013340      0.9890052    
  0.9646735      0.9408416      0.9184702      0.8995839      0.8892701    
  0.9066578      0.9724928      0.8382105      0.6759067      0.4566352    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3070828    
  0.7274758      0.6943895      0.7460234      0.8043605      0.8601897    
  0.9121909      0.9603778       1.005045       1.046528       1.085136    
   1.121143       1.154783       1.186260       1.215747       1.243399    
   1.269344       1.294018       1.317126       1.338628       1.358635    
   1.377527       1.395566       1.412020       1.427619       1.439908    
   1.450939       1.462353       1.473214       1.483422       1.492950    
   1.501791       1.509954       1.517449       1.524291       1.530493    
   1.536071       1.541039       1.545934       1.549425       1.551900    
   1.554187       1.556688       1.558266       1.559200       1.559521    
   1.559189       1.558005       1.556958       1.555444       1.553466    
   1.551031       1.548702       1.546519       1.543684       1.539927    
   1.535393       1.529799       1.524605       1.519343       1.513784    
   1.508121       1.502857       1.495127       1.486962       1.478366    
   1.469342       1.459893       1.450023       1.439737       1.429045    
   1.417964       1.406539       1.394957       1.382941       1.369581    
   1.355732       1.341385       1.326527       1.311146       1.295228    
   1.278751       1.261688       1.243991       1.225534       1.206014    
   1.187114       1.167636       1.147571       1.126912       1.105658    
   1.083812       1.061394       1.038440       1.015020      0.9912560    
  0.9673703      0.9437577      0.9211617      0.9010909      0.8870553    
  0.8898414       1.012566      0.8867758      0.7379674      0.5476897    
  0.2291373      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
